Repeater ID,Callsign,City,State,Country,Frequency,Color Code,Offset,Assigned,TimeSlot,Trustee,MapInfo,Map,IPSC
312621,KB8POO,Waterloo,Michigan,United States,14731000,1,0600,Peer,TS1 TS2,N8URW,Time Slot 2  Group Call 9999  Audio TestbrTime Slot 1  Group Call 3027  BCbrTime Slot 2  Group Call 3100  Bridge USAbrTime Slot 1  Group Call 3106  CaliforniabrTime Slot 2  Group Call 302  CanadabrTime slot 2  Group call 3108  ColoradobrTime Slot 1  Group Call 3777215  Comm 1brTime Slot 2  Group Call 3777216  Comm 2brTime Slot 1  Group Call 3160  DCI 1brTime Slot 2  Group Call 3162  DCI 2brTime slot 1  Group call 3113  GeorgiabrTime Slot 2  Group Call 3117  IllinoisbrTime Slot 2  Group Call 3119  IowabrTime Slot 1  Group Call 3181  Local Net 1brTime Slot 2  Group Call 3166  Local Net 2brTime Slot 1  Group Call 3125  MassachusettsbrTime Slot 1  Group Call 3126  Michigan 1brTime Slot 2  Group Call 103126  Michigan 2brTime Slot 2  Group Call 3169  Midwest RegbrTime slot 1  Group call 3171  NoCo 1brTime Slot 2  Group Call 3163  North AmericabrTime Slot 1  Group Call 3139  OhiobrTime Slot 2  Group Call 3023  OntariobrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 3142  PennsylvaniabrTime slot 2  Group call 3145  South CarolinabrTime Slot 2  Group Call 8951  TAC 1brTime Slot 2  Group Call 310  Tac 310brTime Slot 2  Group Call 311  TAC 311brTime slot 2  Group call 312  TAC 312brTime Slot 2  Group Call 319  Tac 319brTime Slot 2  Group Call 123  tac engbrTime Slot 2  Group Call 1776  usa 1776 2brTime Slot 1  Group Call 3153  Washington 1brTime Slot 2  Group Call 103153  Washington 2brTime Slot 2  Group Call 3161  World Wide Sat NetbrTime Slot 2  Group Call 13  Worldwide Engbr brContact Jason Bailey N8URWbrEmail j2840flyahoocom httpmccomposetoj2840flyahoocombrWebsite httpwwwtrboinfo httpwwwtrboinfo,1,DCI
312622,KA8WYN,Bad Axe,Michigan,United States,44203750,2,5000,Peer,TS1 TS2,KA8WYN,,0,DCI
312623,KA8WYN,Warren,Michigan,United States,44203750,3,5000,Peer,TS1 TS2,KA8WYN,Time Slot 2  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3100  Bridge USAbrTime Slot 1  Group Call 3181  Local Net 1brTime Slot 2  Group Call 3166  Local Net 2brTime Slot 2  Group Call 310  Tac 310brTime Slot 2  Group Call 311  TAC 311brTime Slot 1  Group Call 3777215  Comm 1brTime Slot 2  Group Call 3777216  Comm 2brTime Slot 1  Group Call 3160  DCI 1brTime Slot 2  Group Call 3162  DCI 2brTime Slot 2  Group Call 3117  IllinoisbrTime Slot 2  Group Call 3119  IowabrTime Slot 1  Group Call 3125  MassachusettsbrTime Slot 1  Group Call 3126  MichiganbrTime Slot 2  Group Call 3126  MichiganbrTime Slot 2  Group Call 3169  Midwest RegbrTime Slot 2  Group Call 3163  North AmericabrTime Slot 1  Group Call 3139  OhiobrTime Slot 2  Group Call 3023  OntariobrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 3142  PennsylvaniabrTime Slot 1  Group Call 3106  CaliforniabrTime Slot 2  Group Call 302  CanadabrTime Slot 2  Group Call 8951  TACA  1brTime Slot 1  Group Call 3153  WashingtonbrTime Slot 2  Group Call 3161  WorldwidebrTime Slot 2  Group Call 13  Worldwide EngbrbrFor Coverage Mapbrhttpwwwve2dbecomrmonlineuserw8cmccovsRMD23892B871942zipbrhttpwwwve2dbecomrmonlineuserw8cmccovsRMD23brbrbrbrContact Colin W8CMCbrEmail w8cmcarrlnetbrWebsite,1,Michigan Net
312624,N8WAV,Houghton,Michigan,United States,14712000,1,0600,Peer,TS1 TS2,N8WAV,,0,JSwift
312625,KD8RXD,Kent City,Michigan,United States,44221250,1,5000,Peer,TS1 TS2,KB8ZGL,Primary Talkgroups brTime Slot 2 TG 52  MI5STATEW2brTime Slot 1 TG  3  DMRMARCNAbrTime Slot 1 TG  1  DMRMARCWWbrbrSecondary TalkgroupsbrTime Slot 1 TG 51  MI5STATEW1brTime Slot 1 TG 53  MI5EVENT1brTime Slot 2 TG 54  MI5EVENT2brTime Slot 1 TG 55  MI5EVENT3brTime Slot 2 TG 56  MI5EVENT4brbrYou Must Have ARS Disabled Within Your RadiobrbrContact Mark KB8ZGLbrEmail kb8zglkb8zglnetbrWebsite httpw8cmnnetdmrmi5,1,DMRMi5
312626,KD8RXD,Greenville,Michigan,United States,44338750,1,5000,Peer,TS1 TS2,KB8ZGL,Please visit httpmi5cc before using this machinebrbrContact Mark KB8ZGLbrEmail kb8zglkb8zglnet,1,DMRMi5
312627,KD8RXD,Grand Rapids,Michigan,United States,44650000,1,5000,Peer,TS1 TS2,KB8ZGL,,0,BrandMeister
312628,W8FSM,Hamilton,Michigan,United States,44392500,1,5000,Peer,TS1 TS2,W8FSM,Please visit httpmi5cc before using this machinebrbrContact Fred Moses W8FSMbrEmail fredmosesbz,1,DMRMi5 Net
312629,W8FSM,West Branch,Michigan,United States,44395000,1,5000,Peer,TS1 TS2,w8FSM,,0,Mi5
312630,N8URW,Onsted,Michigan,United States,44251250,1,5000,Peer,TS1 TS2,N8URW,Time Slot 2  Group Call 9999  Audio TestbrTime Slot 1  Group Call 3027  BCbrTime Slot 2  Group Call 3100  Bridge USAbrTime Slot 1  Group Call 3106  CaliforniabrTime Slot 2  Group Call 302  CanadabrTime slot 2  Group call 3108  ColoradobrTime Slot 1  Group Call 3777215  Comm 1brTime Slot 2  Group Call 3777216  Comm 2brTime Slot 1  Group Call 3160  DCI 1brTime Slot 2  Group Call 3162  DCI 2brTime slot 1  Group call 3113  GeorgiabrTime Slot 2  Group Call 3117  IllinoisbrTime Slot 2  Group Call 3119  IowabrTime Slot 1  Group Call 3181  Local Net 1brTime Slot 2  Group Call 3166  Local Net 2brTime Slot 1  Group Call 3125  MassachusettsbrTime Slot 1  Group Call 3126  Michigan 1brTime Slot 2  Group Call 103126  Michigan 2brTime Slot 2  Group Call 3169  Midwest RegbrTime slot 1  Group call 3171  NoCo 1brTime Slot 2  Group Call 3163  North AmericabrTime Slot 1  Group Call 3139  OhiobrTime Slot 2  Group Call 3023  OntariobrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 3142  PennsylvaniabrTime slot 2  Group call 3145  South CarolinabrTime Slot 2  Group Call 8951  TAC 1brTime Slot 2  Group Call 310  Tac 310brTime Slot 2  Group Call 311  TAC 311brTime slot 2  Group call 312  TAC 312brTime Slot 2  Group Call 319  Tac 319brTime Slot 2  Group Call 123  tac engbrTime Slot 2  Group Call 1776  usa 1776 2brTime Slot 1  Group Call 3153  Washington 1brTime Slot 2  Group Call 103153  Washington 2brTime Slot 2  Group Call 3161  World Wide Sat NetbrTime Slot 2  Group Call 13  Worldwide EngbrbrbrContact Jason Bailey N8URWbrEmail j2840flyahoocom httpmccomposetoj2840flyahoocombrWebsite httpwwwtrboinfo httpwwwtrboinfo,1,DCI
312631,W8JJR,Lincoln,Michigan,United States,44201250,1,5000,Peer,TS1 TS2,W8JJR,,0,Mi5
312632,W8CMC,Detroit,Michigan,United States,44467500,2,5000,Master,TS1 TS2,W8CMC,Time Slot 2  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3100  Bridge USAbrTime Slot 1  Group Call 3181  Local Net 1brTime Slot 2  Group Call 3166  Local Net 2brTime Slot 2  Group Call 310  Tac 310brTime Slot 2  Group Call 311  TAC 311brTime Slot 1  Group Call 3777215  Comm 1brTime Slot 2  Group Call 3777216  Comm 2brTime Slot 1  Group Call 3160  DCI 1brTime Slot 2  Group Call 3162  DCI 2brTime Slot 2  Group Call 3117  IllinoisbrTime Slot 2  Group Call 3119  IowabrTime Slot 1  Group Call 3125  MassachusettsbrTime Slot 1  Group Call 3126  MichiganbrTime Slot 2  Group Call 3126  MichiganbrTime Slot 2  Group Call 3169  Midwest RegbrTime Slot 2  Group Call 3163  North AmericabrTime Slot 1  Group Call 3139  OhiobrTime Slot 2  Group Call 3023  OntariobrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 3142  PennsylvaniabrTime Slot 1  Group Call 3106  CaliforniabrTime Slot 2  Group Call 302  CanadabrTime Slot 2  Group Call 8951  TAC  1brTime Slot 1  Group Call 3153  WashingtonbrTime Slot 2  Group Call 3161  WorldwidebrTime Slot 2  Group Call 13  Worldwide EngFor Coverage Mapbrhttpwwwve2dbecomrmonlineuserw8cmccovsRMD23892B871942zip httpwwwve2dbecomrmonlineuserw8cmccovsRMD23br brbrContact Colin W8CMCbrEmail w8cmcarrlnetbrWebsite,1,DCI
312633,KB8POO,Brooklyn,Michigan,United States,14512000,1,0600,Peer,TS1 TS2,N8URW,Time Slot 2  Group Call 9999  Audio TestbrTime Slot 1  Group Call 3027  BCbrTime Slot 2  Group Call 3100  Bridge USAbrTime Slot 1  Group Call 3106  CaliforniabrTime Slot 2  Group Call 302  CanadabrTime slot 2  Group call 3108  ColoradobrTime Slot 1  Group Call 3777215  Comm 1brTime Slot 2  Group Call 3777216  Comm 2brTime Slot 1  Group Call 3160  DCI 1brTime Slot 2  Group Call 3162  DCI 2brTime slot 1  Group call 3113  GeorgiabrTime Slot 2  Group Call 3117  IllinoisbrTime Slot 2  Group Call 3119  IowabrTime Slot 1  Group Call 3181  Local Net 1brTime Slot 2  Group Call 3166  Local Net 2brTime Slot 1  Group Call 3125  MassachusettsbrTime Slot 1  Group Call 3126  Michigan 1brTime Slot 2  Group Call 103126  Michigan 2brTime Slot 2  Group Call 3169  Midwest RegbrTime slot 1  Group call 3171  NoCo 1brTime Slot 2  Group Call 3163  North AmericabrTime Slot 1  Group Call 3139  OhiobrTime Slot 2  Group Call 3023  OntariobrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 3142  PennsylvaniabrTime slot 2  Group call 3145  South CarolinabrTime Slot 2  Group Call 8951  TAC 1brTime Slot 2  Group Call 310  Tac 310brTime Slot 2  Group Call 311  TAC 311brTime slot 2  Group call 312  TAC 312brTime Slot 2  Group Call 319  Tac 319brTime Slot 2  Group Call 123  tac engbrTime Slot 2  Group Call 1776  usa 1776 2brTime Slot 1  Group Call 3153  Washington 1brTime Slot 2  Group Call 103153  Washington 2brTime Slot 2  Group Call 3161  World Wide Sat NetbrTime Slot 2  Group Call 13  Worldwide EngbrbrbrContact Jason Bailey N8URWbrEmail j2840flyahoocom httpmccomposetoj2840flyahoocombrWebsite httpwwwtrboinfo httpwwwtrboinfo,1,DCI
312634,W8JTT,Lansing,Michigan,United States,44650000,1,5000,Peer,TS1 TS2,W8JTT,,0,CMENMi5
312635,WB8SFY,White Lake Twnshp,Michigan,United States,43954370,1,76,Peer,TS1 TS2,WB8SFY,,0,DMRMARC
312636,N8HEE,CHARLOTTE,Michigan,United States,44226250,1,5000,Peer,TS1 TS2,N8HEE,,0,Brandmeister
312637,KA8WYN,Warren,Michigan,United States,44355000,3,5000,Peer,None,KA8WYN,,0,DCI
312638,K8WNJ,Muskegon,Michigan,United States,44495000,1,5000,Peer,TS1 TS2,K8WNJ,,0,Mi5
312639,KB8VLL,Marine City,Michigan,United States,44388750,2,5000,Peer,TS1 TS2,KB8VLL,Time Slot 2  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3100  Bridge USAbrTime Slot 1  Group Call 3181  Local Net 1brTime Slot 2  Group Call 3166  Local Net 2brTime Slot 2  Group Call 310  Tac 310brTime Slot 2  Group Call 311  TAC 311brTime Slot 1  Group Call 3777215  Comm 1brTime Slot 2  Group Call 3777216  Comm 2brTime Slot 1  Group Call 3160  DCI 1brTime Slot 2  Group Call 3162  DCI 2brTime Slot 2  Group Call 3117  IllinoisbrTime Slot 2  Group Call 3119  IowabrTime Slot 1  Group Call 3125  MassachusettsbrTime Slot 1  Group Call 3126  MichiganbrTime Slot 2  Group Call 3126  MichiganbrTime Slot 2  Group Call 3169  Midwest RegbrTime Slot 2  Group Call 3163  North AmericabrTime Slot 1  Group Call 3139  OhiobrTime Slot 2  Group Call 3023  OntariobrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 3142  PennsylvaniabrTime Slot 1  Group Call 3106  CaliforniabrTime Slot 2  Group Call 302  CanadabrTime Slot 2  Group Call 8951  TACi12  1brTime Slot 1  Group Call 3153  WashingtonbrTime Slot 2  Group Call 3161  WorldwidebrTime Slot 2  Group Call 13  Worldwide EngbrbrFor Coverage Mapbrhttpwwwve2dbecomrmonlineuserw8cmccovsRMD23892B871942zipbrhttpwwwve2dbecomrmonlineuserw8cmccovsRMD23brbrbrContact Colin W8CMCbrEmail w8cmcarrlnetbrWebsite,0,Michigan Net
312640,KD8VIV,Clarkston,Michigan,United States,44483750,2,5000,Peer,TS1 TS2,KD8VIV,Time Slot 2  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3100  Bridge USAbrTime Slot 1  Group Call 3181  Local Net 1brTime Slot 2  Group Call 3166  Local Net 2brTime Slot 2  Group Call 310  Tac 310brTime Slot 2  Group Call 311  TAC 311brTime Slot 1  Group Call 3777215  Comm 1brTime Slot 2  Group Call 3777216  Comm 2brTime Slot 1  Group Call 3160  DCI 1brTime Slot 2  Group Call 3162  DCI 2brTime Slot 2  Group Call 3117  IllinoisbrTime Slot 2  Group Call 3119  IowabrTime Slot 1  Group Call 3125  MassachusettsbrTime Slot 1  Group Call 3126  MichiganbrTime Slot 2  Group Call 3126  MichiganbrTime Slot 2  Group Call 3169  Midwest RegbrTime Slot 2  Group Call 3163  North AmericabrTime Slot 1  Group Call 3139  OhiobrTime Slot 2  Group Call 3023  OntariobrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 3142  PennsylvaniabrTime Slot 1  Group Call 3106  CaliforniabrTime Slot 2  Group Call 302  CanadabrTime Slot 2  Group Call 8951  TAC  1brTime Slot 1  Group Call 3153  WashingtonbrTime Slot 2  Group Call 3161  WorldwidebrTime Slot 2  Group Call 13  Worldwide EngbrbrFor Coverage Mapbrhttpwwwve2dbecomrmonlineuserw8cmccovsRMD23892B871942zipbrhttpwwwve2dbecomrmonlineuserw8cmccovsRMD23brbrbrbrContact Colin W8CMCbrEmail w8cmcarrlnetbrWebsite,1,Michigan Net
312641,KC8LMI,Pleasant Lk,Michigan,United States,44251250,1,5000,Peer,TS1 TS2,KC8LMI,,0,DCIMichigan
312642,W8FSM,Detroit,Michigan,United States,44400000,1,5000,Peer,TS1 TS2,W8FSM,,0,Mi5
312643,W8CMN,Grass Lake,Michigan,United States,44381250,1,5000,Peer,TS1 TS2,W8FSM,Please visit httpmi5cc before using this machinebrbrContact Fred Moses W8FSMbrEmail fredmosesbz,1,DMRMi5
312644,W9RCG,Bessemer,Michigan,United States,44312500,8,5000,Master,TS1 TS2,W9RCG,,1,Chicagoland
312645,K8OEC,West Olive,Michigan,United States,44357500,1,5000,Peer,TS1 TS2,W8FSM,,0,Mi5
312646,KB8ZGL,Greenville,Michigan,United States,44338750,2,5000,Peer,None,KB8ZGL,,0,BrandMeister
312647,W2GLD,Pinckney,Michigan,United States,44267500,8,5000,Master,Mixed Mode,W2GLD,,0,BrandMeister
312648,KB8SWR,mobile ,Michigan,United States,44470000,1,5000,Peer,TS1 TS2,KB8SWR,,0,cmen
312649,KB8SXK,Lansing,Michigan,United States,44478750,1,5000,Peer,TS1 TS2,W8CMN,,0,Mi5
312650,N8GY,Brooklyn,Michigan,United States,44390000,1,5000,None,TS1 TS2,N8GY,,0,Brandmeister
312651,N8WAV,Houghton,Michigan,United States,43500000,1,5000,Peer,TS1 TS2,N8WAV,,1,DMRMARC
312652,W8YY,Phoenix,Michigan,United States,44475000,1,5000,Peer,TS1 TS2,KD8CPX,,0,HARC
312653,K8SN,Moline,Michigan,United States,44226250,1,5000,None,TS1 TS2,K8SN,,0,BrandMeister
312654,W8RP,Ann Arbor,Michigan,United States,44350000,1,5000,Peer,TS1 TS2,W8RP,,1,BrandMeister
312655,N8NOE,Waterford,Michigan,United States,44283750,1,5000,None,TS1 TS2,N8NOE,Time Slot 1  Group Call 3126  Michigan StaticbrTime Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 113  DMRMARC Worldwide EN UA113brTime Slot 1  Group Call 123  DMRMARC Worldwide EN UA123brTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 311  TAC311brTime Slot 1  Group Call 312  TAC312brTime Slot 1  Group Call 313  TAC313brTime Slot 1  Group Call 314  TAC314brTime Slot 1  Group Call 315  TAC315brTime Slot 1  Group Call 316  TAC316brTime Slot 1  Group Call 317  TAC317brTime Slot 1  Group Call 318  TAC318brTime Slot 1  Group Call 319  TAC319brTime Slot 1  Group Call 3100  Bridge3100brTime Slot 1  Group Call 3139  Ohio DMRXbrTime Slot 1  Group Call 3148  Texas LoneStar NetbrTime Slot 1  Group Call 31089  Hytera USAbrTime Slot 1  Group Call 8951  TAC1brTime Slot 1  Group Call 9998  DMRX ParrotbrTime Slot 2  Group Call 312655  Local Repeater Talk TS2brTime Slot 2  Group Call 2  Detroit Local1 to W8CMC Repeater NetbrFridaysbrTime Slot 1  Group Call 5000  Clear Time Slot 2 from NetbrYou Must Have ARS Disabled Within Your RadiobrContact Jeff N8NOEbrEmail N8NOEARRLNETbrWebsite httpn8noeus,1,MotoDMR
312656,KE8EVF,Kalamazoo,Michigan,United States,44267500,1,5000,Master,Mixed Mode,K8IT,,0,Brandmeister
312658,KD8UJM,Cassopolis,Michigan,United States,44355000,1,5000,Master,TS1 TS2,KD8UJM,,1,Crossroads DMR
312659,N8JY,White Lake,Michigan,United States,44465000,10,5000,Peer,TS1 TS2,N8JY,,0,BrandMeister
312660,W8FSM,Bancroft,Michigan,United States,44331250,1,5000,Peer,TS1 TS2,W8FSM,,0,Mi5
312661,KB8POO,Manchester,Michigan,United States,14660000,1,0600,Peer,TS1 TS2,KB8POO,,0,DCI
312662,N8UE,Davisburg,Michigan,United States,44483750,2,5000,Master,TS1 TS2,N8UE,,1,DCI
312664,K8SN,Ada,Michigan,United States,44416250,1,5000,Peer,TS1 TS2,K8SN,,0,BrandMeister
312665,N8LBV,Ann Arbor,Michigan,United States,44305000,1,5000,Peer,TS1 TS2,N8LBV,,0,ARROW
312666,W8CMN,Burnside,Michigan,United States,44311250,1,5000,Peer,TS1 TS2,W8FSM,,0,Mi5
312667,W8FSM,Fenton,Michigan,United States,44320000,2,5000,Master,TS1 TS2,W8FSM,,0,Mi52
312668,KD8RXD,Lowell,Michigan,United States,44365000,2,5000,Peer,TS1 TS2,KB8ZGL,,0,BrandMeister
312669,KD8RXD,Byron Center,Michigan,United States,44201250,2,5000,Peer,TS1 TS2,KB8ZGL,,0,BrandMeister
312701,NH7CY,Minneapolis,Minnesota,United States,44242500,1,5000,Master,TS1 TS2,NH7CY,,1,BrandMeister
312702,N0YNT,Oakdale,Minnesota,United States,44342500,1,5000,Peer,TS1 TS2,N0YNT,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3 N AmericabrTime Slot 1  Group Call 310 TAC 310 PTT activatedbrTime Slot 2  Group Call 2  LocalbrTime Slot 2 Group Call 3169  Midwest RegionalbrbrYou Must Have ARS Disabled Within Your RadiobrbrContact Matt N0YNTbrEmail mgenelinfastcomputerservicecocom,1,K4USD Net
312703,N0YNT,Saint Paul,Minnesota,United States,44300000,11,5000,Peer,TS1 TS2,N0YNT,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3 N AmericabrbrTime Slot 1  Group Call 310 TAC 310 PTT activatedbrTime Slot 2  Group Call 2  LocalbrTime Slot 2 Group Call 3169  Midwest RegionalbrbrYou Must Have ARS Disabled Within Your RadiobrbrContact Name Matt N0YNTbrEmail mgenelingmailcombrWebsite,1,K4USD Net
312704,KA0KMJ,Dayton,Minnesota,United States,44285000,1,5000,Peer,TS1 TS2,KA0KMJ,,0,MNDMR
312705,N0YNT,Dayton,Minnesota,United States,44285000,1,5000,Peer,TS1 TS2,N0YNT,,0,K4USD
312706,KD0YRF,Faribault,Minnesota,United States,44217500,1,5000,Peer,TS1 TS2,KD0YRF,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3 N AmericabrTime Slot 1  Group Call 310 TAC 310 PTT activatedbrTime Slot 2  Group Call 2  LocalbrTime Slot 2 Group Call 3169  Midwest RegionalbrbrYou Must Have ARS Disabled Within Your Radio,1,MNDMR
312707,N0PQK,Faribault,Minnesota,United States,44457500,1,5000,Peer,TS1 TS2,N0PQK,,0,Unsure 
312708,N0AGI,Buck HillBurnsville,Minnesota,United States,44312500,1,5000,Peer,TS1 TS2,N0AGI,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3 N AmericabrTime Slot 1  Group Call 310 TAC 310 PTT activatedbrTime Slot 2  Group Call 2  LocalbrTime Slot 2 Group Call 3169  Midwest RegionalbrbrYou Must Have ARS Disabled Within Your Radio,1,MNDMR
312709,N0AGI,Prior Lake,Minnesota,United States,44307500,1,5000,Peer,TS1 TS2,N0AGI,,0,MNDMR
312710,KD0YRF,Rochester,Minnesota,United States,44397500,2,5000,Peer,TS1 TS2,KD0YRF,,1,MNDMR
312711,N0BVE,Minneapolis,Minnesota,United States,44265000,2,5000,Peer,TS1 TS2,N0BVE,,1,K4USD
312712,N0NMZ,Roseville,Minnesota,United States,44352500,11,5000,Peer,TS1 TS2,N0NMZ,,0,K4USD
312713,N0NKI,Minneapolis,Minnesota,United States,44330000,1,5000,Master,TS1 TS2,N0NKI,TS1 Fulltime MN State  3127brTS2 open for any PTT activationsbrAlso on TS2  TG 32172 is the Brandmiester based Metro talk group it is full time connected to timeslot 2 on all Twin Cities Brandmeister repeaters Keep in mind the possible conflicts with other users of dynamic talkgroups on timeslot 2 It is most often used for events so as to keep MinnesotaState3127 available,0,Brandmeister
312714,N8AGJ,Spring Lake PArk,Minnesota,United States,44387500,11,5000,Peer,TS1 TS2,N8AGJ,None,1,Unsure
312715,W0PZT,MEDINA,Minnesota,United States,44320000,11,5000,Peer,TS1 TS2,KA0PHD,,0,MNDMR
312716,N0NKI,Duluth,Minnesota,United States,44330000,1,5000,Master,TS1 TS2,N0NKI,TS1 Fulltime MN State  3127brTS2 open for any PTT activationsbrbrSystem is waiting for better weather If you have a site available now or tips of who I should talk to the repeater sites here in Minneapolis ready to be deployed in just hours Id like to hear from you,1,Brandmeister
312717,K0GOI,Saint  Paul,Minnesota,United States,44202500,11,5000,Peer,TS1 TS2,N0GOI,,1,K4USD
312718,K0LTZ,White Bear Lake,Minnesota,United States,44315000,8,5000,Master,TS1 TS2,K0LTZ,,0,
312719,N0BVE,MSPAirport,Minnesota,United States,44492500,11,5000,Peer,TS1 TS2,N0BVE,,1,K4USD
312720,KC0ARX,Saint Cloud,Minnesota,United States,44222500,3,5000,Peer,TS1 TS2,KC0ARX,,1,K4USD
312721,K0GOI,Centervill,Minnesota,United States,44367500,11,5000,Peer,TS1 TS2,N0GOI,,1,K4USD
312722,KC0CAP,Litchfield,Minnesota,United States,44380000,3,5000,Peer,TS1 TS2,KC0CAP,,1,MNDMR
312723,N0NKI,Bloomington,Minnesota,United States,44310000,1,5000,Master,TS1 TS2,N0NKI,TS1 Fulltime MN State  3127brTS2 open for any PTT activationsbrAlso on TS2  TG 32172 is the Brandmiester based Metro talk group it is full time connected to timeslot 2 on all Twin Cities Brandmeister repeaters Keep in mind the possible conflicts with other users of dynamic talkgroups on timeslot 2 It is most often used for events so as to keep MinnesotaState3127 available,1,Brandmeister
312724,N0NKI,WhiteBearTownshipBe,Minnesota,United States,44395000,1,5000,Master,TS1 TS2,N0NKI,TS1 Fulltime MN State  3127brTS2 open for any PTT activationsbrAlso on TS2  TG 32172 is the Brandmiester based Metro talk group it is full time connected to timeslot 2 on all Twin Cities Brandmeister repeaters Keep in mind the possible conflicts with other users of dynamic talkgroups on timeslot 2 It is most often used for events so as to keep MinnesotaState3127 available,1,Brandmeister
312725,N0VZC,Eden Prairie,Minnesota,United States,44247500,11,5000,Peer,TS1 TS2,N0VZC,Repeater is down and looking for a new site,0,DMR Plus
312726,N0NKI,Chaska,Minnesota,United States,44395000,1,5000,Peer,TS1 TS2,N0NKI,TS1 Fulltime MN State  3127brTS2 open for any PTT activationsbrAlso on TS2  TG 32172 is the Brandmiester based Metro talk group it is full time connected to timeslot 2 on all Twin Cities Brandmeister repeaters Keep in mind the possible conflicts with other users of dynamic talkgroups on timeslot 2 It is most often used for events so as to keep MinnesotaState3127 available,0,Brandmeister
312727,KC0CAP,Litchfield,Minnesota,United States,44370000,3,5000,Peer,TS1 TS2,KC0CAP,,0,Brandmeister
312728,WA0CQG,Bloomington,Minnesota,United States,44215000,1,5000,Master,TS1 TS2,WA0CQG,,0,Brandmeister
312729,KC0NPA,Shakopee,Minnesota,United States,44472500,1,5000,Peer,TS1 TS2,KC0NPA,,0,Brandmeister
